YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2019-05,WEEKDAY,9,TRAIN,NS23,14297,64771
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,SE1,3040,1401
2019-05,WEEKDAY,10,TRAIN,SE1,4475,1998
2019-05,WEEKDAY,20,TRAIN,SE1,1929,7861
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,SE1,966,2570
2019-05,WEEKDAY,7,TRAIN,PE7,15219,3548
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1376,304
2019-05,WEEKDAY,17,TRAIN,NE10,28378,20820
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NE10,8623,7843
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT2,256,930
2019-05,WEEKDAY,21,TRAIN,DT2,706,3205
2019-05,WEEKDAY,7,TRAIN,NE1,13270,44833
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NE1,2989,9493
2019-05,WEEKDAY,7,TRAIN,CC29,5803,23246
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,CC29,1274,9450
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT30,2725,4055
2019-05,WEEKDAY,19,TRAIN,DT30,5136,24106
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW1,8514,19142
2019-05,WEEKDAY,20,TRAIN,EW1,15718,57369
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,BP12,1425,1398
2019-05,WEEKDAY,16,TRAIN,BP12,3930,3980
2019-05,WEEKDAY,15,TRAIN,BP7,1388,2225
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,BP7,788,755
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW3,11181,7989
2019-05,WEEKDAY,12,TRAIN,EW3,18824,14862
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,SE4,3012,1447
2019-05,WEEKDAY,11,TRAIN,SE4,4364,2192
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2783,3233
2019-05,WEEKDAY,13,TRAIN,CC2,5450,10025
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CC5,2431,3147
2019-05,WEEKDAY,13,TRAIN,CC5,5014,6692
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NE14,4618,20655
2019-05,WEEKDAY,22,TRAIN,NE14,9161,50376
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW26,10123,18232
2019-05,WEEKDAY,20,TRAIN,EW26,19219,53164
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2760,2486
2019-05,WEEKDAY,14,TRAIN,CC20,7368,5250
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC11,7884,5093
2019-05,WEEKDAY,18,TRAIN,CC11,113699,21663
2019-05,WEEKDAY,0,TRAIN,DT16,38,118
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,DT16,35,70
2019-05,WEEKDAY,0,TRAIN,CE1,1208,305
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,CE1,697,207
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC14,177,27
2019-05,WEEKDAY,5,TRAIN,CC14,1011,177
2019-05,WEEKDAY,16,TRAIN,CE1,33020,23877
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT16,1295,11041
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CE1,28660,16274
2019-05,WEEKDAY,16,TRAIN,DT16,1657,6513
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,SW3,1109,1023
2019-05,WEEKDAY,13,TRAIN,SW3,3347,3348
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW14-NS26,221,108
2019-05,WEEKDAY,5,TRAIN,EW14-NS26,765,2421
2019-05,WEEKDAY,15,TRAIN,EW10,7715,9778
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,EW10,7066,8427
2019-05,WEEKDAY,5,TRAIN,BP8,2067,1044
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,BP8,499,197
2019-05,WEEKDAY,15,TRAIN,SE5,3183,2927
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1204,1340
2019-05,WEEKDAY,16,TRAIN,DT8,11025,4895
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1656,1763
2019-05,WEEKDAY,10,TRAIN,SW2,4127,2159
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,SW2,3319,2106
2019-05,WEEKDAY,14,TRAIN,BP3,3176,4780
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,BP3,2260,2010
2019-05,WEEKDAY,16,TRAIN,PW4,481,427
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,PW4,529,174
2019-05,WEEKDAY,5,TRAIN,EW13-NS25,595,1122
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW13-NS25,144,133
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NS5,13462,5539
2019-05,WEEKDAY,7,TRAIN,NS5,143282,47855
2019-05,WEEKDAY,17,TRAIN,EW14-NS26,186484,35458
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,EW14-NS26,13457,10304
2019-05,WEEKDAY,16,TRAIN,SE2,3826,6855
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,SE2,2738,2797
2019-05,WEEKDAY,15,TRAIN,BP13,1429,2397
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,BP13,1106,899
2019-05,WEEKDAY,21,TRAIN,NS3,10551,24586
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS3,4012,10128
2019-05,WEEKDAY,15,TRAIN,CC2,5528,4606
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,CC2,2850,2790
2019-05,WEEKDAY,19,TRAIN,CC26,18300,5619
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,CC26,3656,2075
2019-05,WEEKDAY,20,TRAIN,EW20,13388,19806
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW20,4382,7291
2019-05,WEEKDAY,21,TRAIN,SE1,1554,7099
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,SE1,707,2885
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CG2,31291,27516
2019-05,WEEKDAY,16,TRAIN,CG2,37882,27207
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,CC11,5573,3786
2019-05,WEEKDAY,15,TRAIN,CC11,14361,9432
2019-05,WEEKDAY,0,TRAIN,DT31,69,1396
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,DT31,53,433
2019-05,WEEKDAY,10,TRAIN,PE5,5331,2449
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,PE5,3813,1187
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC17,532,1297
2019-05,WEEKDAY,21,TRAIN,CC17,2020,3868
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW9,1226,98
2019-05,WEEKDAY,5,TRAIN,EW9,4836,867
2019-05,WEEKDAY,6,TRAIN,DT34,3644,2628
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT34,389,568
2019-05,WEEKDAY,17,TRAIN,DT30,6323,14597
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT30,3904,3983
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT17,2658,2672
2019-05,WEEKDAY,12,TRAIN,DT17,55110,23590
2019-05,WEEKDAY,17,TRAIN,DT22,9133,11198
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT22,5197,9800
2019-05,WEEKDAY,7,TRAIN,DT21,3580,8414
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,DT21,764,1275
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,CG2,29832,27780
2019-05,WEEKDAY,17,TRAIN,CG2,45998,31888
2019-05,WEEKDAY,22,TRAIN,PE5,1010,5914
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,PE5,456,2806
2019-05,WEEKDAY,15,TRAIN,DT16,1251,5831
2019-05,WEEKDAY,15,TRAIN,CE1,29391,25495
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT16,1098,10386
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,CE1,23988,19081
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NS28,1379,1508
2019-05,WEEKDAY,14,TRAIN,NS28,1595,1869
2019-05,WEEKDAY,21,TRAIN,DT10,2411,4215
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT10,851,1576
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,BP10,1553,399
2019-05,WEEKDAY,6,TRAIN,BP10,12239,1633
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,PE6,44,353
2019-05,WEEKDAY,0,TRAIN,PE6,82,571
2019-05,WEEKDAY,13,TRAIN,SE2,5810,5424
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,SE2,3158,2635
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC10,4696,4467
2019-05,WEEKDAY,14,TRAIN,DT26,3049,2734
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT26,2079,1312
2019-05,WEEKDAY,14,TRAIN,CC10,7914,10201
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,BP13,1024,494
2019-05,WEEKDAY,7,TRAIN,BP13,8498,1648
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,PW1,660,635
2019-05,WEEKDAY,11,TRAIN,PW1,373,530
2019-05,WEEKDAY,16,TRAIN,SE5,2946,2903
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,SE5,1322,1425
2019-05,WEEKDAY,22,TRAIN,EW15,42545,8542
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW15,9602,3978
2019-05,WEEKDAY,6,TRAIN,NS4,4836,7214
2019-05,WEEKDAY,6,TRAIN,BP1,69095,37014
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS4,575,779
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,BP1,10778,4427
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,PW5,573,7
2019-05,WEEKDAY,5,TRAIN,PW5,1641,97
2019-05,WEEKDAY,16,TRAIN,DT17,22922,7910
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT17,3586,2258
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT6,2998,2563
2019-05,WEEKDAY,15,TRAIN,DT6,12577,7265
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,BP4,361,88
2019-05,WEEKDAY,5,TRAIN,BP4,1305,257
2019-05,WEEKDAY,0,TRAIN,EW20,87,578
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,EW20,33,272
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT17,3699,2573
2019-05,WEEKDAY,17,TRAIN,DT17,80286,8765
2019-05,WEEKDAY,0,TRAIN,PW6,13,169
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,PW6,1,81
2019-05,WEEKDAY,8,TRAIN,CC14,27435,26708
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CC14,3352,1758
2019-05,WEEKDAY,22,TRAIN,PE4,719,1685
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,PE4,535,837
2019-05,WEEKDAY,5,TRAIN,DT11,2115,502
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NS21,101,418
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT11,331,43
2019-05,WEEKDAY,5,TRAIN,NS21,868,2947
2019-05,WEEKDAY,15,TRAIN,SW2,2659,4035
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,SW2,2101,2426
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,PW4,127,303
2019-05,WEEKDAY,20,TRAIN,PW4,494,397
2019-05,WEEKDAY,0,TRAIN,DT11,349,1574
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,DT11,191,829
2019-05,WEEKDAY,0,TRAIN,NS21,1478,445
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,NS21,760,251
2019-05,WEEKDAY,17,TRAIN,SE1,4702,6463
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,SE1,2375,2316
2019-05,WEEKDAY,12,TRAIN,EW31,2671,999
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW31,2152,351
2019-05,WEEKDAY,18,TRAIN,SE4,3652,9354
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,SE4,1825,2147
2019-05,WEEKDAY,7,TRAIN,DT34,9375,8921
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,DT34,822,1228
2019-05,WEEKDAY,14,TRAIN,BP10,3320,4775
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,BP10,2024,1990
2019-05,WEEKDAY,16,TRAIN,EW9,19873,19699
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW9,13904,13288
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS28,355,574
2019-05,WEEKDAY,21,TRAIN,NS28,1155,874
2019-05,WEEKDAY,9,TRAIN,NE10,23386,18703
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NE10,6988,5072
2019-05,WEEKDAY,23,TRAIN,PW4,57,116
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,PW4,28,153
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CC20,652,1771
2019-05,WEEKDAY,22,TRAIN,CC20,1852,4471
2019-05,WEEKDAY,9,TRAIN,SW5,8777,4905
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,SW5,4201,3043
2019-05,WEEKDAY,13,TRAIN,EW13-NS25,62491,50468
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,EW13-NS25,24877,36211
2019-05,WEEKDAY,21,TRAIN,PW1,1372,189
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,PW1,327,90
2019-05,WEEKDAY,18,TRAIN,BP2,4082,10783
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1810,2028
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,SW6,1561,1867
2019-05,WEEKDAY,17,TRAIN,SW6,3814,5325
2019-05,WEEKDAY,16,TRAIN,CC23,23129,5396
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CC23,2591,1305
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,PW1,84,679
2019-05,WEEKDAY,8,TRAIN,PW1,287,809
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,SE5,640,1860
2019-05,WEEKDAY,20,TRAIN,SE5,1315,4480
2019-05,WEEKDAY,7,TRAIN,CC14,21931,18800
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,CC14,2017,930
2019-05,WEEKDAY,13,TRAIN,EW19,11775,10739
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,EW19,7550,6767
2019-05,WEEKDAY,20,TRAIN,CE2,321,239
2019-05,WEEKDAY,20,TRAIN,NS27,10885,2110
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,NS27,1122,1231
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CE2,239,179
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT3,4298,1685
2019-05,WEEKDAY,8,TRAIN,DT3,39290,4369
2019-05,WEEKDAY,18,TRAIN,DT20,20594,21876
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3392,4068
2019-05,WEEKDAY,5,TRAIN,DT17,29,0
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT17,5,0
2019-05,WEEKDAY,16,TRAIN,CC4-DT15,21641,14218
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CC4-DT15,12224,12237
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,DT6,3478,1710
2019-05,WEEKDAY,10,TRAIN,DT6,5464,5477
2019-05,WEEKDAY,9,TRAIN,NS3,25628,11377
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NS3,10534,6488
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW25,4326,2254
2019-05,WEEKDAY,7,TRAIN,EW25,49421,13192
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,SE3,84,1200
2019-05,WEEKDAY,23,TRAIN,SE3,170,2655
2019-05,WEEKDAY,18,TRAIN,DT1,29398,123331
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,BP6,9339,8579
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT1,13772,21673
2019-05,WEEKDAY,18,TRAIN,BP6,44284,25180
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,BP7,145,386
2019-05,WEEKDAY,23,TRAIN,BP7,226,811
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NS23,31304,26661
2019-05,WEEKDAY,17,TRAIN,NS23,66778,52653
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,PW4,11,31
2019-05,WEEKDAY,0,TRAIN,PW4,9,54
2019-05,WEEKDAY,22,TRAIN,PW4,198,310
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,PW4,63,303
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW7,6343,4587
2019-05,WEEKDAY,7,TRAIN,EW7,40020,23869
2019-05,WEEKDAY,22,TRAIN,DT27,2976,6176
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,DT27,957,3626
2019-05,WEEKDAY,21,TRAIN,DT28,4105,12992
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1659,7683
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS17,1511,3502
2019-05,WEEKDAY,23,TRAIN,NS17,3254,7682
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CC15,2402,5550
2019-05,WEEKDAY,23,TRAIN,CC15,5499,11706
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NS3,11743,7639
2019-05,WEEKDAY,12,TRAIN,NS3,16771,12016
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC20,1093,2032
2019-05,WEEKDAY,21,TRAIN,CC20,3016,5244
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT1,815,15298
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,BP6,3616,825
2019-05,WEEKDAY,23,TRAIN,BP6,6487,1608
2019-05,WEEKDAY,23,TRAIN,DT1,1425,27236
2019-05,WEEKDAY,16,TRAIN,CC21,10236,12087
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CC21,4805,4731
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,BP8,1071,1227
2019-05,WEEKDAY,8,TRAIN,BP8,4524,5061
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,CC7,4572,4485
2019-05,WEEKDAY,17,TRAIN,CC7,16486,11432
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,PW3,288,254
2019-05,WEEKDAY,6,TRAIN,PW3,816,844
2019-05,WEEKDAY,10,TRAIN,CC2,2700,6284
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1657,3132
2019-05,WEEKDAY,14,TRAIN,DT3,5783,6715
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT3,3828,3064
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,PE5,3494,1093
2019-05,WEEKDAY,9,TRAIN,PE5,7882,2499
2019-05,WEEKDAY,8,TRAIN,NE12,109608,25990
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NE12,12258,6049
2019-05,WEEKDAY,8,TRAIN,CC13,76972,23583
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CC13,10439,7406
2019-05,WEEKDAY,6,TRAIN,EW6,14748,4808
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW6,2033,902
2019-05,WEEKDAY,20,TRAIN,NS5,17041,53489
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,NS5,8249,19411
2019-05,WEEKDAY,14,TRAIN,CC17,2291,2667
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC17,1159,1337
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT6,2378,2031
2019-05,WEEKDAY,8,TRAIN,DT6,17114,14180
2019-05,WEEKDAY,19,TRAIN,SW4,1141,1834
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,SW4,425,529
2019-05,WEEKDAY,19,TRAIN,NE5,40572,26543
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NE5,7848,10874
2019-05,WEEKDAY,19,TRAIN,NS18,19166,29592
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NS18,5455,7747
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT2,1239,469
2019-05,WEEKDAY,11,TRAIN,DT2,2403,749
2019-05,WEEKDAY,23,TRAIN,DT28,2000,6871
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT28,540,4010
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NE11,2809,1782
2019-05,WEEKDAY,16,TRAIN,NE11,13386,4206
2019-05,WEEKDAY,11,TRAIN,NS11,32758,17628
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,NS11,17683,8680
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,PW6,905,280
2019-05,WEEKDAY,10,TRAIN,PW6,1291,509
2019-05,WEEKDAY,13,TRAIN,DT5,14023,11341
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT5,9800,6690
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,DT14,374,202
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,EW12,208,846
2019-05,WEEKDAY,0,TRAIN,DT14,655,365
2019-05,WEEKDAY,0,TRAIN,EW12,320,1251
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT10,2641,1300
2019-05,WEEKDAY,11,TRAIN,DT10,4667,2039
2019-05,WEEKDAY,17,TRAIN,PE4,2173,3074
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,PE4,1478,1689
2019-05,WEEKDAY,9,TRAIN,SE4,5845,2334
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2746,1502
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NS28,1639,1063
2019-05,WEEKDAY,15,TRAIN,NS28,2878,1873
2019-05,WEEKDAY,6,TRAIN,DT14,3133,4576
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT14,961,1035
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW12,3288,4439
2019-05,WEEKDAY,6,TRAIN,EW12,7302,13853
2019-05,WEEKDAY,9,TRAIN,BP11,6479,2294
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,BP11,2908,1050
2019-05,WEEKDAY,9,TRAIN,BP10,5986,3066
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,BP10,2682,1917
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,EW6,7728,3958
2019-05,WEEKDAY,10,TRAIN,EW6,11846,6968
2019-05,WEEKDAY,5,TRAIN,EW26,16204,1347
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW26,2986,74
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS18,6782,6554
2019-05,WEEKDAY,16,TRAIN,NS18,13260,15055
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,EW25,5868,6578
2019-05,WEEKDAY,15,TRAIN,EW25,8118,6585
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,DT29,883,4592
2019-05,WEEKDAY,22,TRAIN,DT29,1792,10259
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT33,1126,22
2019-05,WEEKDAY,5,TRAIN,DT33,5625,60
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,SW3,777,1141
2019-05,WEEKDAY,19,TRAIN,SW3,1609,4693
2019-05,WEEKDAY,16,TRAIN,NS3,14922,24239
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS3,9323,9593
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,SW2,3263,1936
2019-05,WEEKDAY,12,TRAIN,SW2,3539,2734
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NS17,8123,6513
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC15,16987,22404
2019-05,WEEKDAY,18,TRAIN,NS17,39868,43213
2019-05,WEEKDAY,18,TRAIN,CC15,55533,117738
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NS28,1535,836
2019-05,WEEKDAY,19,TRAIN,NS28,2640,1390
2019-05,WEEKDAY,0,TRAIN,NS14,1219,5083
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,NS14,555,2376
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CC23,1225,478
2019-05,WEEKDAY,22,TRAIN,CC23,7520,1004
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW18,4290,7266
2019-05,WEEKDAY,21,TRAIN,EW18,12347,19348
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,SE4,1268,864
2019-05,WEEKDAY,7,TRAIN,SE4,13078,2497
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT33,8930,5593
2019-05,WEEKDAY,13,TRAIN,DT33,13656,9428
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT33,9566,2405
2019-05,WEEKDAY,9,TRAIN,DT33,40901,5185
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT12,1839,3678
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NE7,18241,18819
2019-05,WEEKDAY,14,TRAIN,NE7,24458,22557
2019-05,WEEKDAY,14,TRAIN,DT12,3399,8602
2019-05,WEEKDAY,8,TRAIN,DT21,9643,20673
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT21,1241,2836
2019-05,WEEKDAY,8,TRAIN,EW4,55741,31032
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,EW4,8227,4796
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW29,6434,7652
2019-05,WEEKDAY,20,TRAIN,EW29,26482,10782
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,BP5,1681,965
2019-05,WEEKDAY,12,TRAIN,BP5,2535,1661
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS28,720,1585
2019-05,WEEKDAY,13,TRAIN,NS28,1487,2223
2019-05,WEEKDAY,13,TRAIN,SW7,3342,2958
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,SW7,1705,1261
2019-05,WEEKDAY,14,TRAIN,EW2,33114,33950
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,EW2,21070,20368
2019-05,WEEKDAY,14,TRAIN,DT32,17755,18806
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT32,11281,11323
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW10,6715,3128
2019-05,WEEKDAY,7,TRAIN,EW10,36239,11561
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW5,21363,16740
2019-05,WEEKDAY,12,TRAIN,EW5,31937,26606
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,CC8,4468,3523
2019-05,WEEKDAY,12,TRAIN,CC8,8417,5209
2019-05,WEEKDAY,23,TRAIN,BP5,524,758
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,BP5,262,382
2019-05,WEEKDAY,11,TRAIN,NE13,23272,14581
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,NE13,16476,9926
2019-05,WEEKDAY,10,TRAIN,NE15,17952,5227
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,NE15,11809,3224
2019-05,WEEKDAY,23,TRAIN,EW14-NS26,20808,1754
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW14-NS26,6255,1057
2019-05,WEEKDAY,9,TRAIN,DT13,7566,17277
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT13,2689,4854
2019-05,WEEKDAY,6,TRAIN,DT13,3993,2820
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1015,1044
